hydropowerAk,irrigation,environment,floodcontrol,hydropowerKp
2805.678070295011,0.9012128758561927,0.7534246575342466,0.0,524.484101524432
3498.8159579875182,0.9030986058364082,0.6410958904109589,0.0,661.6569939709216
4082.986096108944,0.9024971046926288,0.5315068493150685,0.0,788.6190508857864
4471.143012577575,0.8984625615069028,0.441946150212565,0.0,874.9261139649099
2723.995049385552,0.7659992034810195,0.821917808219178,0.0,513.160177554778
4043.0302255543133,0.8672526761067251,0.5506849315068494,0.0,780.1584018932504
3214.971066145155,0.7383537339469728,0.7205479452054795,0.0,613.1293333791158
4464.189319875675,0.8937547708046655,0.4607463391591875,0.0,874.0868890325896
3541.5215056783486,0.90021544015019,0.6328767123287671,0.0,670.5532981166571
3240.3201902733676,0.7408870835803126,0.7123287671232876,0.0,617.5469668033613
2863.761979790224,0.7841288376588841,0.7917808219178082,0.0,540.704548734167
2861.298161872479,0.9037040487119918,0.7424657534246575,0.0,534.0323184465626
3145.6664293362865,0.7689074828445763,0.7315068493150685,0.0,599.3606833366287
3723.4039892685723,0.865470930334874,0.6109589041095891,0.0,710.2664103782955
3014.0263213672424,0.8526801839800153,0.7616438356164383,0.0,568.9436535508875
3652.39663336001,0.5271561936555222,0.6493150684931507,0.0,700.6019854242874
4145.131134733396,0.9022402924102555,0.5232876712328767,0.0,801.0917516080438
4080.3213790433515,0.8611621170846719,0.5424657534246575,0.0,788.3112446573698
4286.126826734182,0.8643937585860005,0.5013698630136987,0.0,834.3694859082112
3885.6663554378383,0.9017732950430659,0.5726027397260274,0.0,744.2909921454695
2367.940226661099,0.9092213381668478,0.821917808219178,0.0,437.402869051866
3702.276045416556,0.8733639258785123,0.6301369863013699,0.0,705.9858759683991
4469.140673477205,0.7905363132236184,0.4650921114785074,0.0,877.8778286555979
2945.903464276691,0.5088828552250584,0.7808219178082192,0.0,566.1390449293228
4282.341327341134,0.8440755405994186,0.5013698630136987,0.0,834.6493493802178
2823.6643297599303,0.8734182220258196,0.7835616438356164,0.0,528.4848924086991
2809.215608705891,0.8479025035252679,0.810958904109589,0.0,527.4302891823583
2755.5681709101377,0.9066859171362546,0.7780821917808219,0.0,513.3578759434375
2803.318881688213,0.9011480026452745,0.7506849315068493,0.0,524.9366269183547
3770.682189717093,0.9070165705214164,0.5917808219178082,0.0,720.0868822497703
3889.6592529171676,0.8804082838741557,0.5808219178082192,0.0,746.3586987658549
4310.451558290643,0.9023306932832337,0.4931506849315068,0.0,838.4201495460229
3259.0672154073263,0.9051942769652188,0.673972602739726,0.0,611.9072937771573
4345.729170199248,0.7711883332975353,0.49012753897024086,0.0,852.5404091977334
3984.4828702365858,0.9026112813709615,0.5534246575342465,0.0,766.351969675952
