,Capril,Caugust,Cdecember,Cfebruary,Cjanuary,Cjuly,Cjune,Cmarch,Cmay,Cnovember,Coctober,Cseptember,energy_storage,irriDemandMultiplier,treatiesBenin,treatiesBurkinaFaso,treatiesCoteIvoire,treatiesTogo,waterUseBenin,waterUseBurkinaFaso,waterUseCoteIvoire,waterUseTogo
10,-0.24524504951377035,-0.07006843821209535,-0.03391798709006377,-0.0784542770199815,0.8936569406308408,-0.10655151623078817,0.5025423920775837,-0.16175810230543225,-0.0039695189311722695,0.1047792398198687,0.22258519913329253,0.3206968160320533,2501.225482914918,0.8750922942713253,0.42720238602678956,0.656671141405558,0.30488315428532353,0.5036440634419783,0.23296109874290108,0.004581347910077047,0.5125800858542426,0.07373933931210098
11,-0.06953789173349864,-0.0053563891830071125,-0.7046609737483047,-0.07517067864271654,0.9315250693004974,-0.11868599750632361,0.4505537112613873,-0.023800425984144336,0.16558442295984796,0.1365008614904116,0.3615100976321143,0.2695354252644636,3982.135238852909,1.8100738830069025,0.5267639423605941,0.4142150771615239,0.8042154739920586,0.015221364327661703,0.5420709497691596,0.3303560538946127,0.8040097453397865,0.39443242520258764
12,-0.11618332510183249,0.13053167638991214,-0.2784559110903051,-0.22650405424184303,0.12987832843906214,-0.11139340780585558,0.4570112881346613,-0.23429661197200805,-0.06737950519593278,0.10349894996708725,0.34796710463876235,0.3776589222280482,109.9961505196685,1.1819905719449038,0.13947354299983697,0.285651493721357,0.17799532139083601,0.92000880206458,0.5477305272397348,0.7016533017861184,0.9187543541090255,0.942399620308173
13,-0.24168084497086853,0.11289166996373816,-0.13284073913462957,-0.12838060284094266,0.5385765742989013,-0.13396036778682424,0.12735893304099388,-0.08301244009277406,0.11470499920415994,0.1525423032025045,0.25062649892345773,0.3207620924940604,4736.280270199816,2.960027068099533,0.940021851756255,0.1539222687984128,0.6737811456491799,0.24566923240047442,0.7788034546754502,0.3228460886788994,0.012843259077790666,0.30201469435479805
14,-0.05126754537943087,0.19897826149227604,-0.20322722845283914,0.02640167886520145,0.5228173009091716,-0.12597443816263026,0.3727538568978007,-0.09495920931170163,0.03610869828111141,0.07057936823712438,0.3726487504451641,0.2997260364546843,3778.8921032177327,2.754328881790411,0.7458207021908059,0.5427215611441759,0.6080427373308842,0.6513236269709758,0.5148251951524531,0.20351256978737742,0.1258370160334462,0.08873176736856907
15,0.02350205552505119,0.15203043655421117,-0.6050492221170268,-0.16956768853184223,0.32879013282961245,-0.1175327432599555,0.23295655029973017,-0.21652009259017982,0.0020167605859518767,0.07651932918923762,0.19567974076219838,0.3226438646958868,4503.112514544717,2.0285551270525692,0.36124332452999214,0.1946148315451535,0.1354320110922193,0.056768231990575534,0.13637486045727334,0.1364471470700981,0.3286338980320309,0.9282223734866032
16,-0.17570586504541896,0.0584236667885477,-0.715764153449574,0.0059505281275444855,0.5557793469926923,-0.10084741782594606,0.16744217385041837,-0.11513526721980821,0.1318990576757855,0.19346518771991505,0.3484105205300914,0.25537642257559284,1196.6034244183063,2.2046923346106904,0.04864027426204888,0.7458523423874837,0.15859696541174279,0.7995734052546739,0.45099222824016805,0.4538195535836,0.22095795027642673,0.12548781552623903
17,-0.07847334001506992,0.11494307250861531,-0.15391113583232696,-0.022022743501751568,0.11520235709801313,-0.1149794078309093,0.2631550581340892,-0.051237548789799775,0.06862801112503611,0.10587667404864988,0.18225064950072564,0.39330324779299347,1832.4091240599737,2.6260275387341534,0.5755457025053565,0.16473805326906865,0.06873564965766021,0.26233405212213073,0.6141028008719384,0.5530219987299251,0.6707736064074068,0.4710935976532918
18,-0.01038842465445139,-0.025099433827254686,-0.735483723615223,-0.13921686850137194,0.5373342033687255,-0.13647865280104415,0.25562842903746125,-0.08057934085701932,0.10390148446935246,0.1968428409059536,0.2624755689729862,0.3927460669359258,1503.643510054042,0.5078342199372813,0.2657530110745239,0.31555944973449407,0.4944139731401137,0.26506395746836187,0.9959497533801956,0.053233753168310444,0.8608307502544147,0.1307070035404831
19,-0.22963703177460199,0.11681330582773304,-0.4853294931253365,-0.09846812992557297,0.7322691379797555,-0.13375325000796107,0.2779118012736273,-0.18893080413313043,-0.07467565359293836,0.1103716352290606,0.3744785994722492,0.36701515614945096,4645.370964120637,2.0701877417511994,0.641175980172871,0.33446475851546764,0.7671052382988336,0.8905112007187913,0.7686785940431541,0.4947958484580564,0.23783448894642323,0.8189359610624268
20,-0.17039860255140604,0.2404849358421871,-0.6170888376329587,-0.038214220927223874,0.925826264644411,-0.13552538434909778,0.1286628442069164,-0.0934470133396211,0.022781058004883073,0.14776938319609337,0.21635138127860007,0.3244132020476074,2724.5640695369134,1.6312908082863784,0.03539767366097201,0.04576765600242984,0.2626786849753354,0.8937509580600965,0.38604101457533896,0.8571524956313766,0.2914485539477981,0.8352181657273415
21,-0.03751977814512508,-0.022928670356107773,-0.6019965439753199,-0.18919004050166005,0.20937769764890266,-0.14367871776768248,0.414873379898563,-0.17266306273480272,-0.0973053865978662,0.10400730786764775,0.2905903397067089,0.30183087821453086,4634.223843465085,2.7113197332939083,0.13072349357703728,0.5458032844932358,0.03279528143342499,0.639564966015796,0.7906090824649699,0.9294639958126142,0.8717748618040645,0.6687608384032464
22,-0.056583938385270593,-0.05092532853672512,-0.6827320549929949,-0.1766922061452169,-0.004911304834494104,-0.11609194153165672,0.21195234997102197,-0.11345385096304048,-0.061552713394466045,0.12277371512904436,0.22969653761194225,0.3984366746740322,4722.130925182096,2.380150875988399,0.3770775380050016,0.24265010977659834,0.9830745364466726,0.11308810765066733,0.16644505506282625,0.6913068269502796,0.6553519194547308,0.47351043995015657
23,-0.04037440160078512,0.2460117728875808,-0.4010120211225855,-0.03360003325554792,0.35003389834234166,-0.10067905065267484,0.3971257580430241,-0.21811194845195667,0.08853334990526912,0.05902313812204559,0.18534401905202844,0.2777050731504377,2391.2923701876334,2.441389230462471,0.35002543804719743,0.14842676385731768,0.7064276448433116,0.3036489756224157,0.485986732280822,0.32041954359652597,0.2251573160913822,0.49147631341346926
24,-0.18414039858979914,0.16460950178291905,-0.22581191580177018,-0.1085999533777603,0.20429129668612236,-0.11459616545263641,0.45791683841768727,-0.07900099089315812,0.10678462299630823,0.11693758174034938,0.4146022740864543,0.38233743858537694,1009.5029942342736,1.8174926569638519,0.5430308826761967,0.712930329306407,0.2133681398596971,0.4793550864120706,0.12477259007202064,0.6004033198618528,0.8624333156244719,0.9796714417693623
25,0.017536638313933317,0.135963577040217,-0.49948818141405693,0.020062179531813384,0.5209630769413527,-0.11341033648171808,0.47246898307043184,-0.14116084706862037,0.10141352975720222,0.18400935401621998,0.33287563688232796,0.32933584087931245,3803.40170795859,2.613700083859103,0.04107051901230523,0.5379561291082233,0.18609932124896003,0.42467647854681423,0.5985667400147776,0.8397292945477136,0.17357257453171546,0.5395964842814517
26,-0.006387560667755199,0.1623758106044842,-0.21737731930659643,-0.1288771784457552,0.7709246813126728,-0.11472196407980298,0.10337414586583964,-0.1783615518239501,0.14567598978181673,0.11370274634542378,0.2891610004828604,0.2643519263363401,477.94304593255697,0.5339317410947323,0.1255258663914082,0.5988967322179154,0.16111329824054882,0.30951601018502783,0.7345873889508635,0.6440808915311882,0.6196118315256597,0.6190572438977878
27,-0.15395821092228978,-0.0030875427555461243,-0.47733206729129235,-0.07202238393337779,0.38801234391104966,-0.1319740467846512,0.1258405683786018,-0.20505604200725236,-0.060135962574277974,0.1276732918547015,0.2586538490780978,0.2946579387212847,3212.093050288286,2.2607012188348206,0.0945746403195379,0.5691066963112008,0.9858493015655246,0.3449321527404714,0.6925882144632731,0.6991009290406494,0.362684437010249,0.5227107869595518
28,-0.18057944589938457,-0.026976817526119787,-0.07322534638747646,-0.0660775129257096,0.25224746435085077,-0.1329016448936457,0.3618658504987615,-0.21055780836136836,-0.09265253883848638,0.14643622401061962,0.2585112629821765,0.35537251459969127,1565.3327989907698,2.6648341470331998,0.12711718402140026,0.15821729242521626,0.5448446714690093,0.04796343608580298,0.8493962625545896,0.3788076757381493,0.9683713562372811,0.033191451377923675
29,-0.11660246256910856,0.24313555932494335,-0.19282061563576758,-0.16542378336112762,0.7133321537731622,-0.1427379066939789,0.12244858922031687,-0.07788921545804,-0.023859902107102843,0.15553431373534954,0.20712322644279768,0.3361906988748541,2646.46273995209,0.8013810007442382,0.5412531779578742,0.7626100374399228,0.8782005037962524,0.7236658096114662,0.4308313909685225,0.872846471016613,0.9942188610091852,0.5123637917719718
30,-0.22601344541377838,-0.05435417725518991,-0.23801155494903048,-0.2200299467381472,0.5745535207029833,-0.11062073465789996,0.4326978062686675,-0.028559156876720893,-0.015539866453722434,0.09989965905291229,0.34110871147698063,0.3943910937730126,1715.673285813062,2.7925613847016173,0.10972482571330938,0.6119036963449541,0.15338900569618188,0.9934544740876655,0.9802506930119544,0.6808863476968611,0.6783302109852173,0.7901693189688199
31,-0.05825253348452994,0.037406820605003235,-0.045683375093870104,0.01192664337821392,0.5865240426375409,-0.11744666091668071,0.5137513293914805,-0.17054030273691395,-0.019339944275746895,0.07980615405745797,0.18003580951819886,0.37613942021585667,1077.4375346637817,2.700832819613377,0.8505180333780394,0.5440791828299943,0.7984047585996034,0.845622000725587,0.9126640171717332,0.21134297803035285,0.22930312733679728,0.9745280461704978
32,-0.08775623179289216,0.1591276801006526,-0.4935493528956739,-0.08771442159550757,0.8936796468001262,-0.12339923898261042,0.4340974787535954,-0.11849899351217197,0.0595661091975041,0.08989835459563447,0.21179104293409845,0.39606638291745005,1527.1468274378685,0.8360534423383857,0.08292067646128301,0.6441861209655942,0.7574411481005793,0.6980530872921118,0.2986211627289246,0.8149831109021053,0.2898288982375284,0.6170087823886875
33,0.010401392191991543,0.04251501414915447,-0.49623155873129693,-0.17100569722678138,0.65248261668445,-0.11465313538468169,0.5401525540283755,-0.15368865838725615,0.031655896918371035,0.09238272014836472,0.3917699767795383,0.3999142553151973,1552.7670301892592,2.925415055395033,0.8706514190285602,0.32641012151867843,0.39176041157828223,0.5997227055424674,0.7667062060091214,0.08623392244266388,0.6286118284723327,0.6057187379367385
34,-0.1580619361625065,0.15490890949542796,-0.3927600598193288,-0.05043199819043678,0.9880374249681368,-0.10836515427058199,0.4376202966484658,-0.00301016849672886,0.1957053337796427,0.14216725397020358,0.37307605764874374,0.32527031020087127,813.3216888405599,0.947042903992316,0.39134235076172136,0.6773736262107547,0.6932338059552986,0.05924339863579526,0.403820571670993,0.1404386031221058,0.18932664594629048,0.7538026802709862
35,-0.18243257732399443,0.17649267124400042,-0.3948023540418334,-0.13888024616521927,0.03472249249404749,-0.12659825417255402,0.37169970773083816,-0.17303828224774703,0.027061942123109528,0.18004740406110636,0.3718338011206137,0.36162596339195063,3167.1816237788935,1.9393061052997624,0.9784449160630613,0.16245465140475832,0.8546295831695842,0.818015451764027,0.22638854190967928,0.23351664464092042,0.6673474504869494,0.00727598658198831
36,-0.05066614346518014,0.0802464761394316,-0.31302547405445935,-0.23171949812857576,0.4257552908246961,-0.10389250398802458,0.43840555325286246,-0.14359048099928765,0.18918113364059133,0.10746048684441689,0.32962190849946704,0.32729100314624937,4466.912832252365,1.0419640864929016,0.963954659933471,0.8826833744560062,0.267226866601268,0.8546365469933921,0.333707076671906,0.4867795470904052,0.8251258004787955,0.2693103860788347
37,-0.023241839411572457,-0.02892542444250938,-0.22253232071462947,-0.1730344311673851,0.07526056738894776,-0.11001202428715753,0.40704212391508154,0.011645283106066606,-0.016267600058852888,0.1933100310067799,0.3508646751462675,0.30620601054491536,2787.8075102181965,2.636652899911995,0.41703821225035126,0.43822966159449955,0.3268123327255171,0.8214268498627141,0.5928982861613986,0.5217560568715377,0.8441870331368979,0.007822997968213221
38,-0.031070635617548248,0.0927496320892673,-0.41096238575938593,-0.0655266031679512,0.279305196227953,-0.1291904330443673,0.3417975201689713,0.028353222076165918,0.11369837672577174,0.0978954297326482,0.21435919327467917,0.34704767246794155,2292.174551336258,0.9223598506751238,0.4944530446932979,0.48116085787581564,0.3632656526344556,0.5392007945239963,0.8417355831887279,0.29436932986913605,0.7178554375123632,0.3013906087414562
39,-0.17135923091888022,0.15362617449853888,-0.2636645098259092,-0.1657766279621224,0.8981544955288779,-0.14515412630928873,0.40916532526823723,-0.20958955798392823,0.10093375779646019,0.1978379663903017,0.42889889747715326,0.323943849291002,1754.3369219869567,2.0171128738132613,0.3398772713045882,0.11044198396501771,0.7148863376785766,0.06028830272119166,0.11919707714177408,0.9027578834407964,0.6442355555221159,0.010160705815778836
40,-0.13920364316461145,0.23050527446687274,-0.4744123338078759,-0.23758784356810453,0.3194983430499201,-0.12411361812353908,0.15608822417729296,0.02243260537504055,-0.06315381113161517,0.053576399330134236,0.3993867487570853,0.3586731490302737,1942.8129314999612,1.6100151899765809,0.173562770490619,0.4674147583738905,0.8050893761420549,0.5121419765439931,0.8023919719714135,0.7282990830577358,0.0012211325352842473,0.0044949733918731
41,-0.07986126290637471,0.23453697400239099,-0.5546941627448551,-0.010532255717358885,0.2777007113828601,-0.1095419686220053,0.1608682230545625,-0.12899985686254595,-0.07865443567498595,0.05927676150080789,0.35387326992185225,0.31649171345197186,581.9545693241823,0.8117973031182816,0.1328533995640951,0.1435521160807452,0.6033966285310844,0.47496157326869715,0.752646072490875,0.9414876771129135,0.7045998975626997,0.7087946072093538
42,-0.02525175417711986,0.21231663243519533,-0.7296979439127946,-0.09428514785985442,0.39504978888785025,-0.10128199976022037,0.1058732900642614,-0.1129914945920909,0.00014725890254248253,0.13956490345171413,0.4301388447025398,0.31920722031904675,811.6904733858344,2.6153753176791277,0.96822404903445,0.6377916441034859,0.0836772469248089,0.46965022200469403,0.9624712747275487,0.2053581225756633,0.2741061981001151,0.7976619326824422
43,-0.025683162942306464,0.23190283824967883,-0.39291668976613864,-0.16732152913367565,0.742130627899292,-0.14369074504254176,0.3139274325600202,-0.17634798812090383,0.1690062903516021,0.15486278907063528,0.19210689000686074,0.3860478154493974,179.0054838947799,1.699084540020206,0.28424177493711983,0.7512731529105948,0.9220545438538662,0.610486198572414,0.9933525406534899,0.20314748587101028,0.5190274781375124,0.3614785610709243
44,-0.06470356655253481,0.025554331772304192,-0.3621641660265329,-0.22542247242125785,0.3355064898546182,-0.1464113174440113,0.4668831252366008,-0.03976136645751571,0.15513992439814342,0.06705513606523497,0.3981978038145395,0.3846970302903937,467.4233482546638,2.439588641559573,0.10595088391245892,0.9838581810958889,0.5734974337123466,0.24297907669365548,0.2763877572704157,0.11862637687137575,0.04258844601934676,0.38154950174919283
45,-0.0055762775747325855,0.23437835984143912,-0.17950472632953374,-0.0950214378278327,0.8579913377548187,-0.1283231909032108,0.11373982724606624,-0.029745809557450015,-0.08943793065991389,0.08285057162005338,0.44293219049015314,0.3666559452264229,1089.7165896852348,0.6895982514166684,0.33652734003341217,0.17322015357895482,0.11836212602747316,0.2605846451962291,0.33633179971412086,0.4981465002684726,0.8330097635007436,0.7316758559086798
46,-0.19122241494246695,-0.05930195008803138,-0.4020173652209769,-0.10925004508477854,0.33191534072392503,-0.1276723335881093,0.3593485050592663,-0.13953306308366353,0.034810624129237244,0.06071771359535922,0.3632640779757277,0.3007888689421729,3199.5281789966084,1.0993261215851517,0.05785054166116191,0.7592368984943436,0.7417452088424055,0.5184610059050414,0.3736277408855189,0.13540408915136345,0.783407850434852,0.3483344456683521
47,-0.031008123863199205,0.00642363393008856,-0.402864696410644,-0.19925050215145257,0.7035822794549096,-0.13367729318831598,0.25654753664340524,-0.08945061525284043,0.04354867967074369,0.10278596447143296,0.2598110149201561,0.37625570683674137,1725.4434807629182,2.5692909036245952,0.35885457289627515,0.20860875516311791,0.8161386235379071,0.6621469725468881,0.6799341357864682,0.25981304020365187,0.16345834470183904,0.06153733452754968
48,-0.23046554605086264,-0.057062891154423104,-0.05289542830468674,-0.2491685637133891,0.25665840228817705,-0.140090889158438,0.15663771692548573,-0.15174249038099447,0.12156642810875604,0.056493156445410884,0.2093982518587534,0.31068871699159606,2131.7288071160483,1.407650901755917,0.1388341901377191,0.9515366013783642,0.3043584278492099,0.3509718964947117,0.18634809440019875,0.21549979184145404,0.026790734395497586,0.461823985710942
49,0.012815042447157421,0.0711482922882458,-0.6097930978357975,-0.06689591482497234,0.6362626403436562,-0.11345206112090817,0.1408832332683949,-0.026127958628128556,0.09545817524460465,0.12151320440728205,0.26367410300979366,0.28464661193310964,3070.306235082805,2.0793807310928156,0.8424810838858582,0.7681970568745435,0.6675982836177664,0.8464457115466115,0.15105070441853535,0.7382309207356442,0.159999534087037,0.9669414264049377
50,-0.05580064337031038,0.21890511224262543,-0.4361435526621084,-0.04135833983589768,0.33094412838906084,-0.10267825129944563,0.16569122758282767,-0.03243797169982221,-0.08612409340944298,0.052414845273735716,0.2385160825535667,0.30156675235423225,2466.920029883232,1.0230577403956018,0.7254346633984048,0.06357592584366077,0.7699767484373827,0.4819785027927136,0.3884995565406999,0.4878895376788911,0.6516114037447768,0.9505173659070804
51,-0.11811578125962005,0.06614476660452841,-0.3062345493805615,-0.08726863371745608,0.21191507737040102,-0.13503356880935122,0.3477599169185704,-0.018735618404709026,-0.09426923420301297,0.0735920347001691,0.40677205194388305,0.26282627814593046,2327.5306044419085,2.8939025417904514,0.21710465512217425,0.5548950831674876,0.6989641337955885,0.273593063453928,0.5564152612713905,0.8401228216187528,0.7000267178339323,0.6230947851492432
52,-0.1342534305867253,0.11748319434034706,-0.5613836395891951,-0.13346499607791507,0.6431302497817157,-0.1328504888440041,0.2540450805330241,-0.09493345213224522,-0.013223290566500026,0.05846142917179045,0.43984509117079457,0.30977224591486746,758.9396691197769,1.375090493480011,0.6501242405639389,0.7396055602802324,0.11996185914506145,0.6274998675704355,0.7030622733754261,0.5985125440991452,0.6087535930836703,0.026353641160442465
53,-0.18432130838877636,0.07968335969451674,-0.49580460976234325,-0.11775532789450133,0.029281066093063884,-0.13824431984214916,0.3371175024146882,-0.16686477463322885,-0.06330972491418646,0.12854511418413322,0.4348901080143388,0.35636230479437947,2024.8493149464812,1.1451779703147575,0.6391507055902662,0.7289875298257623,0.31396852386116075,0.9575340365009775,0.38265472105222276,0.5401126302335392,0.060540042958358346,0.6409943960966883
54,-0.19945568281678583,0.10687230034453761,-0.7457267498958727,-0.052763370106309576,0.3585262504815053,-0.14040703590057055,0.23043298497595818,0.027757250042514503,0.17485313493228552,0.09933526766022885,0.4043218522038161,0.27228774189728205,1104.0240468010697,2.07598144502888,0.15621224868827682,0.8737671452177491,0.5095215671878599,0.23092397628269679,0.5497987917708679,0.7236361725459833,0.36578709019265193,0.18229127121531935
55,-0.12300259665857882,0.15233241626861027,-0.01864230216081908,-0.12353241023600103,0.4456493728065086,-0.10014023485112168,0.2995182690492936,-0.09920984899523291,-0.020511182495142638,0.08958395396252825,0.31741188969334466,0.2829172157353178,4005.1761917197528,0.832222002119723,0.675114332564735,0.8546916615209181,0.9082837162814182,0.2857679348646184,0.32625787192343914,0.9763091339213807,0.8545005122800294,0.9334014387503877
56,-0.007924913451225896,0.20087543313544165,-0.3693226458071553,-0.15083644895553747,0.5982996234932327,-0.11656726652123696,0.25586795516706007,-0.020113667708146155,0.14258211341804555,0.120069304944137,0.39930421228258817,0.2649243705728635,185.50809221286764,2.1664163832021757,0.24904648697819348,0.597143336493525,0.6968332634653351,0.05278267584049402,0.4880659890651945,0.015227863722506006,0.48608432700794835,0.2737947326442616
57,-0.09964332087384223,0.2362389743026755,-0.574591352821415,-0.20298659449774936,0.6246284781440024,-0.12887314351971058,0.2779459199381557,0.00629735286758859,-0.07077347548679672,0.13199774111091053,0.18186926259653052,0.3428468560976702,1580.5518730334409,2.1066436824930976,0.7628741174874892,0.2797035967550704,0.20655883436275976,0.3077672219333384,0.8386250319997419,0.3185097940019561,0.4766150682063846,0.7243062013678074
58,-0.03219080689786449,-0.05654473786883435,-0.22506771396279823,-0.23895712878105443,0.7777570118151772,-0.11447827512817735,0.34418743614731373,-0.07631805910561132,0.027306611482660448,0.08461101855094184,0.21931934748365595,0.26497548977462015,2616.593200053461,1.730563190702632,0.12505301408430225,0.020000756414454274,0.6088761492215247,0.0613027248379896,0.45442605075727266,0.6737934397609109,0.8580630370203772,0.014302318163715886
59,-0.1363881591326449,0.09551406145043252,-0.48900508748850935,-0.039775272358288816,0.6562234335143171,-0.13651371185969544,0.4017601440030779,-0.23255559911286441,0.06804357610199685,0.18189655988832193,0.2789773774721691,0.3935896440232542,3868.4633184192085,1.2324169087403076,0.6464123172532305,0.5131953610371908,0.9015048402011633,0.6157961436375063,0.5015597252334729,0.23640582520916315,0.7828720701038153,0.8668453099001928
60,-0.13994320150843523,0.12144502485850477,-0.5681148299368425,-0.15878045601800383,0.31497722843704845,-0.12673256152203743,0.3599679202557059,-0.04075429447166273,0.13972818318382782,0.18625939645771616,0.24029707637304973,0.39668667127352647,2707.2678860434107,1.0404025972354463,0.4475860402572804,0.8727168694694281,0.6490912394303715,0.18300741323720604,0.6497921090197061,0.9643177608587302,0.3236181307504127,0.23230580685031896
61,-0.005273645673710359,0.24551275074507678,-0.06851281240637319,-0.23832599810179558,0.1464254126577215,-0.12663096078128042,0.4250150345327185,-0.19157408290630606,0.161257700336257,0.1880348003490402,0.38287734816377184,0.25487586611419405,2232.476646587959,2.66678504197832,0.1923414659260201,0.5567831139052559,0.09538352780769328,0.5937618156133598,0.08828395322211346,0.07432202674420442,0.18267746171221536,0.554401124146009
62,-0.24242968686527727,0.06277486771008094,-0.37126506750492233,-0.14661202524468267,0.18435950007943688,-0.10672755857518511,0.15183099280853998,-0.02668485208941146,-0.03643625863457968,0.062000321978486275,0.27983445493044434,0.3274636364892814,4506.198562497881,1.0502177465907176,0.6737267811628436,0.8373733542986194,0.9916150624668851,0.31109129910042876,0.5223074068393883,0.07082019990168062,0.3969457524800804,0.6721910739589894
63,-0.16714976862321482,0.0053816309706985616,-0.18711787806728963,-0.05861224593791353,-0.022024301725947687,-0.11188975671763263,0.3274414310152155,-0.1469210510490216,0.14991038906358428,0.17026083575286488,0.27541410827133184,0.31908095484505566,2055.906997183707,1.8147227150222398,0.8451708104247141,0.9301986453813453,0.6556158048673539,0.40459012493561364,0.2568644144196638,0.6982998813898353,0.6368777057142998,0.3199462615758182
64,-0.22639588102627423,-0.011699708591717692,-0.01791010600983456,-0.03790715153475438,0.27701060322005433,-0.14324948736844834,0.1309741276419744,-0.16224309163833173,-0.05075710167206509,0.07310718922148762,0.2971722029201226,0.26185576191443605,2786.2044350674632,2.8022273945723337,0.09362269113513087,0.4162019194188229,0.6753147512878298,0.1035708644524885,0.6523354025920712,0.7817251190785667,0.952501257952541,0.16287897548376187
65,-0.0379376781663644,0.183482150506172,-0.6519162887292353,0.0026505947708707067,0.6308501963978963,-0.12450444087889878,0.2758183539313538,0.01933259718558883,0.06315961805215045,0.10058125187425905,0.3481814280155542,0.256122412153868,2039.0813739813786,1.5818414105072125,0.4057963321477379,0.43665266847018647,0.5233589332606728,0.16362527264716117,0.024182529702051106,0.021797501625796828,0.9617265322924979,0.21452744340736513
